"Index","Month_of_issue","District","Category","Years","Actual","Probability","Actual_Drought","Statistics","0%","1%","2%","3%","4%","5%","6%","7%","8%","9%","10%","11%","12%","13%","14%","15%","16%","17%","18%","19%","20%","21%","22%","23%","24%","25%","26%","27%","28%","29%","30%","31%","32%","33%","34%","35%","36%","37%","38%","39%","40%","41%","42%","43%","44%","45%","46%","47%","48%","49%","50%","51%","52%","53%","54%","55%","56%","57%","58%","59%","60%","61%","62%","63%","64%","65%","66%","67%","68%","70%","71%","73%","74%"
"SPI ON",9,"Chibuto","Leve",1995,-0.38,0.28,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,1,0.6,NA,NA,0.6,0.6,0.4,0.4,0.2,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Changara","Leve",1995,1.18,0.2,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,0.86,0.71,0.57,NA,NA,0.57,NA,NA,NA,0.43,0.43,0.43,NA,0.43,NA,NA,0.43,0.29,0.14,NA,0.14,0.14,0.14,0.14,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Changara","Moderado",1995,1.18,0.16,0,"Hit.Rate",NA,NA,NA,NA,NA,1,1,NA,1,NA,0.83,0.5,NA,0.5,0.5,0.5,0.5,NA,0.5,0.5,0.5,NA,NA,0.5,NA,NA,NA,0.33,0.17,NA,NA,0.17,NA,NA,0.17,NA,0.17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Chibuto","Leve",1995,-0.13,0.14,0,"Hit.Rate",1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,0.83,0.67,0.67,NA,NA,NA,0.67,NA,NA,0.67,0.67,NA,NA,NA,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.33,0.33,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,0.17,NA,0.17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Chibuto","Moderado",1995,-0.13,0.11,0,"Hit.Rate",1,1,NA,1,1,1,NA,NA,NA,0.8,0.6,0.6,NA,0.6,0.6,NA,0.6,NA,0.6,0.6,NA,0.4,0.4,NA,0.4,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Chibuto","Severo",1995,-0.13,0.07,0,"Hit.Rate",1,NA,1,NA,1,NA,NA,1,0.6,0.6,NA,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,NA,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,0.2,NA,NA,0.2,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Guija","Leve",1995,0.05,0.13,0,"Hit.Rate",1,NA,1,NA,NA,NA,1,NA,1,1,0.8,0.6,NA,0.6,NA,0.6,NA,NA,0.6,NA,0.6,NA,0.6,0.6,NA,NA,0.6,0.6,NA,0.6,NA,0.4,NA,NA,0.4,NA,0.4,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Guija","Moderado",1995,0.05,0.1,0,"Hit.Rate",1,1,1,NA,1,NA,NA,1,0.6,NA,0.6,NA,NA,0.6,0.6,0.6,NA,NA,0.6,0.6,0.6,NA,0.4,NA,0.4,0.4,0.4,NA,0.4,NA,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Guija","Severo",1995,0.05,0.06,0,"Hit.Rate",1,1,1,NA,1,NA,0.8,NA,0.6,0.6,NA,0.6,0.6,NA,0.6,NA,0.6,0.4,NA,0.4,0.4,NA,NA,NA,NA,NA,0.2,NA,NA,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Marara","Leve",1995,1.46,0.24,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0.88,0.88,NA,NA,0.75,0.75,NA,0.75,NA,0.5,NA,NA,0.5,0.5,NA,NA,0.38,NA,NA,NA,0.38,NA,NA,0.12,0.12,NA,NA,NA,0.12,0.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Marara","Moderado",1995,1.46,0.2,0,"Hit.Rate",NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,0.83,0.67,NA,0.67,0.5,0.5,NA,0.5,0.5,NA,NA,NA,0.5,0.17,NA,NA,0.17,NA,NA,NA,0.17,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",6,"Chibuto","Leve",1995,-0.13,0.23,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,0.67,0.67,0.67,NA,0.67,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",6,"Chibuto","Moderado",1995,-0.13,0.18,0,"Hit.Rate",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,NA,0.8,NA,0.8,0.8,0.6,0.6,0.6,NA,0.6,NA,NA,NA,0.4,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",6,"Chibuto","Severo",1995,-0.13,0.14,0,"Hit.Rate",NA,1,NA,1,NA,1,NA,NA,NA,1,1,NA,1,0.8,0.6,NA,0.6,NA,0.6,NA,0.4,0.4,NA,NA,NA,0.4,0.2,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",6,"Guija","Leve",1995,0.05,0.29,0,"Hit.Rate",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,NA,0.6,NA,NA,0.6,0.6,0.6,0.6,NA,0.4,NA,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",6,"Guija","Moderado",1995,0.05,0.2,0,"Hit.Rate",NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,0.8,NA,NA,NA,0.8,0.8,NA,0.6,0.6,0.6,0.6,0.6,0.6,NA,0.4,0.4,NA,0.4,0.4,NA,0.2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",6,"Guija","Severo",1995,0.05,0.06,0,"Hit.Rate",NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,0.8,NA,0.8,0.8,0.6,NA,0.6,NA,0.6,0.2,NA,NA,NA,0.2,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",7,"Changara","Leve",1995,1.18,0.3,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,0.71,NA,NA,0.71,0.71,0.57,0.57,0.57,0.43,NA,NA,0.43,0.29,0.14,0.14,0.14,0.14,0.14,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",7,"Chibuto","Leve",1995,-0.13,0.28,0,"Hit.Rate",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,1,NA,1,1,0.83,NA,NA,0.67,0.5,NA,0.33,NA,0.33,NA,NA,NA,0.33,NA,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",7,"Chibuto","Moderado",1995,-0.13,0.21,0,"Hit.Rate",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,0.8,0.6,NA,0.4,0.4,0.4,NA,0.4,NA,NA,NA,0.4,NA,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",7,"Chibuto","Severo",1995,-0.13,0.16,0,"Hit.Rate",NA,1,NA,NA,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,0.8,0.6,0.6,0.4,NA,NA,NA,0.4,NA,NA,NA,0.4,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",7,"Guija","Leve",1995,0.05,0.21,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,0.8,0.6,NA,0.6,0.6,0.4,NA,0.4,0.4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",7,"Guija","Moderado",1995,0.05,0.14,0,"Hit.Rate",1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,1,1,0.8,NA,0.8,0.8,0.8,0.8,NA,0.8,0.8,NA,0.6,0.6,0.4,0.4,NA,NA,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",7,"Guija","Severo",1995,0.05,0.09,0,"Hit.Rate",1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,1,NA,1,0.8,0.8,0.8,0.8,NA,0.8,NA,NA,0.6,0.4,NA,0.4,NA,0.2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Changara","Moderado",1995,1.18,0.21,0,"Hit.Rate",NA,1,NA,NA,1,NA,NA,0.83,NA,NA,NA,0.83,0.83,NA,NA,NA,0.83,0.83,0.67,NA,0.33,0.33,0.17,NA,0.17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Changara","Severo",1995,1.18,0.2,0,"Hit.Rate",1,NA,NA,1,NA,1,0.83,NA,NA,0.83,0.83,NA,0.83,0.83,0.83,0.67,0.5,0.33,NA,0.17,0.17,NA,NA,NA,0.17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Chibuto","Leve",1995,-0.13,0.32,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,0.83,0.83,0.83,NA,NA,NA,0.83,0.67,NA,0.67,NA,0.67,0.5,0.5,0.5,0.17,0.17,0.17,NA,NA,NA,NA,NA,0.17,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Chibuto","Moderado",1995,-0.13,0.23,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,0.8,NA,0.8,0.8,0.6,0.6,0.6,NA,0.4,NA,0.2,NA,0.2,0.2,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Chibuto","Severo",1995,-0.13,0.21,0,"Hit.Rate",NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,0.8,0.8,0.8,0.6,NA,0.6,0.6,0.2,0.2,NA,NA,NA,NA,0.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Guija","Leve",1995,0.05,0.26,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,0.8,0.8,0.8,0.8,0.6,0.6,NA,0.4,NA,NA,NA,0.4,0.2,NA,0.2,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Guija","Moderado",1995,0.05,0.23,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,1,0.8,NA,0.6,NA,NA,0.6,0.6,0.4,0.4,0.4,0.4,NA,0.2,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Guija","Severo",1995,0.05,0.18,0,"Hit.Rate",NA,NA,NA,NA,1,NA,1,NA,1,1,1,1,NA,NA,0.8,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Marara","Leve",1995,1.46,0.24,0,"Hit.Rate",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.88,NA,NA,0.88,0.62,0.62,NA,0.38,0.25,NA,NA,0.25,0.25,0.12,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Marara","Moderado",1995,1.46,0.24,0,"Hit.Rate",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0.83,0.83,0.83,NA,0.83,0.83,0.83,NA,0.83,0.33,0.33,NA,NA,0.17,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",8,"Marara","Severo",1995,1.46,0.17,0,"Hit.Rate",1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,0.75,NA,0.75,0.5,0.5,NA,0.25,0.25,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",9,"Changara","Severo",1995,1.18,0.16,0,"Hit.Rate",1,NA,NA,NA,1,NA,0.83,NA,0.83,NA,0.83,0.83,0.5,NA,0.5,0.5,0.33,0.33,0.17,0.17,NA,NA,0.17,NA,0.17,NA,0.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",9,"Chibuto","Leve",1995,-0.13,0.18,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0.83,NA,0.83,NA,NA,NA,0.83,0.83,NA,0.83,0.67,0.5,0.5,NA,0.5,NA,0.5,NA,0.5,NA,0.5,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",9,"Chibuto","Moderado",1995,-0.13,0.16,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,0.8,0.8,0.8,NA,0.6,NA,NA,0.6,0.6,0.6,0.6,0.6,0.6,0.4,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",9,"Chibuto","Severo",1995,-0.13,0.16,0,"Hit.Rate",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,0.8,NA,0.8,NA,NA,0.6,0.6,0.6,0.6,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",9,"Guija","Leve",1995,0.05,0.22,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,0.6,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,0.6,NA,0.6,0.4,NA,NA,NA,0.4,NA,NA,NA,NA,NA,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",9,"Guija","Moderado",1995,0.05,0.18,0,"Hit.Rate",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,1,1,NA,0.8,NA,0.6,NA,0.6,0.6,0.6,NA,0.6,NA,0.6,NA,0.4,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",9,"Guija","Severo",1995,0.05,0.16,0,"Hit.Rate",NA,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,0.8,0.8,0.6,0.6,0.6,0.6,0.6,NA,0.6,NA,NA,0.4,NA,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",9,"Marara","Severo",1995,1.46,0.08,0,"Hit.Rate",NA,1,NA,NA,1,NA,NA,NA,1,1,NA,1,0.5,0.5,NA,0.5,0.5,0.5,NA,NA,0.25,0.25,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI DJ",10,"Changara","Leve",1995,0.08,0.3,0,"False.Alarm.Ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.88,NA,NA,0.87,0.86,0.85,0.84,NA,0.82,0.81,NA,NA,0.75,NA,0.82,NA,0.89,0.83,0.8,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI DJ",10,"Changara","Moderado",1995,0.08,0.23,0,"False.Alarm.Ratio",NA,NA,NA,NA,NA,NA,NA,0.88,0.88,NA,0.88,NA,0.86,0.85,0.83,0.82,0.81,0.79,0.85,NA,0.9,0.89,NA,0.88,0.86,NA,0.8,NA,0.67,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI DJ",10,"Changara","Severo",1995,0.08,0.14,0,"False.Alarm.Ratio",NA,NA,NA,NA,0.89,NA,0.88,NA,0.86,0.86,0.83,0.82,0.79,NA,0.75,0.73,0.88,NA,NA,0.86,0.83,NA,0.75,0.67,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI DJ",10,"Chibuto","Leve",1995,-0.49,0.3,0,"False.Alarm.Ratio",NA,NA,NA,NA,NA,NA,0.78,NA,0.76,NA,0.75,0.74,NA,NA,NA,NA,NA,NA,0.73,NA,0.74,0.75,0.79,0.77,0.75,NA,NA,NA,NA,0.73,0.67,NA,0.57,NA,0.6,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI DJ",10,"Chibuto","Moderado",1995,-0.49,0.26,0,"False.Alarm.Ratio",NA,NA,0.81,NA,NA,NA,0.8,NA,0.79,NA,0.78,NA,NA,NA,0.76,NA,0.71,0.67,NA,0.64,0.75,NA,NA,NA,NA,NA,0.57,NA,0.6,NA,0.5,NA,0.33,NA,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI DJ",10,"Chibuto","Severo",1995,-0.49,0.17,0,"False.Alarm.Ratio",0.85,0.85,NA,NA,0.84,NA,0.83,0.83,NA,NA,0.82,NA,0.79,0.78,0.75,0.79,0.83,0.82,NA,0.8,NA,0.78,0.67,0.6,0.75,NA,0.67,NA,NA,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI DJ",10,"Guija","Leve",1995,-0.34,0.29,0,"False.Alarm.Ratio",0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,0.72,NA,NA,0.71,0.73,NA,0.68,0.67,0.71,0.67,NA,NA,NA,0.69,NA,NA,NA,0.6,0.67,0.62,0.5,0.4,NA,NA,0.25,NA,0.33,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI DJ",10,"Guija","Moderado",1995,-0.34,0.22,0,"False.Alarm.Ratio",0.81,NA,NA,NA,NA,0.81,0.8,0.79,NA,NA,NA,NA,0.78,NA,0.77,0.75,0.69,NA,0.73,NA,0.75,0.82,0.8,NA,NA,NA,0.78,0.75,NA,0.71,NA,NA,0.6,0.5,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
